Time(ms),TPS,AFR
357900,1005,962
357950,1005,962
358000,1005,962
358050,1005,962
358100,1005,961
358150,1005,961
358200,1005,961
358250,1005,961
358300,1005,961
358350,1005,961
358400,1005,961
358450,1005,961
358500,1005,961
358550,1005,961
358600,1005,961
358650,1005,961
358700,1005,961
358750,1005,961
358800,1005,961
358850,1005,961
358900,1005,961
358950,1005,961
359000,1005,961
359050,1005,961
359100,1005,961
359150,1005,961
359200,1005,961
359250,1005,961
359300,1005,961
359350,1005,961
359400,1005,962
359450,1005,961
359500,1005,961
359550,1006,961
359600,1006,961
359650,1005,961
359700,1005,961
359750,1006,961
359800,1006,961
359851,1006,961
359901,1005,961
359951,1006,961
360001,1006,961
360051,1006,962
360101,1006,962
360151,1006,962
360201,1006,962
360251,1006,961
360301,1006,961
360351,1006,960
360401,1006,961
360451,1006,961
360501,1006,961
360551,1006,961
360601,1006,961
360651,1006,961
360701,1006,961
360751,1006,961
360801,1006,961
360851,1006,961
360901,1006,961
360951,1006,961
361001,1006,961
361051,1006,961
361101,1006,960
361151,1006,960
361201,1006,960
361251,1006,960
361302,1006,960
361352,1006,960
361402,1006,960
361452,1006,959
361502,1006,959
361552,1006,959
361602,1006,959
361652,1006,959
361702,1006,959
361752,1006,959
361802,1006,959
361852,1006,959
361902,1006,959
361952,1006,959
362002,1006,959
362052,1006,959
362102,1006,959
362152,1006,959
362202,1006,959
362252,1006,959
362302,1006,959
362352,1006,959
362402,1006,959
362452,1006,959
362502,1006,959
362552,1006,958
362602,1006,958
362652,1006,958
362702,1006,958
362752,1006,958
362802,1006,959
362852,1006,959
362902,1006,958
362952,1006,958
363002,1006,958
363052,1006,958
363102,1006,958
363152,1006,958
363202,1006,958
363252,1006,957
363302,1006,957
363352,1006,957
363402,1006,957
363452,1006,957
363502,1006,957
363552,1006,957
363602,1006,957
363652,1006,956
363702,1006,956
363752,1006,956
363802,1006,956
363852,1006,956
363902,1006,956
363952,1006,955
364002,1006,955
364052,1006,958
364102,1006,957
364152,1006,957
364203,1006,956
364253,1006,956
364303,1006,956
364353,1006,956
364403,1006,955
364453,1006,955
364503,1006,955
364553,1006,954
364603,1006,954
364653,1006,954
364703,1006,955
364753,1006,954
364803,1006,954
364853,1006,954
364903,1006,954
364953,1006,954
365003,1006,954
365053,1006,954
365103,1006,954
365153,1006,954
365203,1006,954
365253,1006,954
365303,1006,954
365353,1006,954
365403,1006,954
365453,1006,954
365503,1006,953
365553,1006,953
365603,1006,953
365654,1006,953
365704,1006,952
365754,1006,952
365804,1006,952
365854,1006,953
365904,1006,953
365954,1006,953
366004,1006,952
366054,1006,952
366104,1006,952
366154,1006,952
366204,1006,951
366254,1006,951
366304,1006,951
366354,1006,950
366404,1006,950
366454,1006,950
366504,1006,949
366554,1006,949
366604,1006,949
366654,1006,949
366704,1006,949
366754,1006,948
366804,1006,948
366854,1006,949
366904,1006,950
366954,1006,949
367004,1006,950
367054,1006,950
367104,1006,950
367154,1006,949
367204,1006,949
367254,1006,949
367304,1006,949
367354,1006,949
367404,1006,949
367454,1006,949
367504,1006,949
367554,1006,948
367604,1006,948
367654,1006,948
367704,1006,948
367754,1006,948
367804,1006,948
367854,1006,948
367904,1006,947
367954,1006,947
368004,1006,948
368054,1006,947
368104,1006,947
368154,1006,947
368204,1006,947
368254,1006,947
368304,1006,947
368354,1006,947
368404,1006,947
368454,1006,947
368504,1006,947
368555,1006,947
368605,1006,946
368655,1006,947
368705,1006,947
368755,1006,946
368805,1006,947
368855,1006,947
368905,1006,947
368955,1006,947
369005,1006,947
369055,1006,947
369105,1006,947
369155,1006,947
369205,1006,948
369255,1006,949
369305,1006,949
369355,1006,949
369405,1006,949
369455,1006,949
369505,1006,949
369555,1006,949
369605,1006,948
369655,1006,948
369705,1006,948
369755,1006,948
369805,1006,948
369855,1006,948
369905,1006,947
369955,1006,947
370006,1006,947
370056,1006,947
370106,1006,947
370156,1006,947
370206,1006,947
370256,1006,946
370306,1006,946
370356,1006,946
370406,1006,946
370456,1006,945
370506,1006,945
370556,1006,945
370606,1006,945
370656,1006,945
370706,1006,944
370756,1006,944
370806,1006,944
370856,1006,944
370906,1006,944
370956,1006,943
371006,1006,943
371056,1006,942
371106,1006,942
371156,1006,942
371206,1006,942
371256,1006,941
371306,1006,941
371356,1006,941
371406,1006,940
371456,1006,940
371506,1006,940
371556,1006,939
371606,1006,939
371656,1006,938
371706,1006,938
371756,1006,938
371806,1006,938
371856,1006,938
371906,1006,938
371956,1006,941
372006,1006,944
372056,1006,946
372106,1006,946
372156,1006,946
372206,1006,947
372256,1006,948
372306,1006,948
372356,1006,948
372406,1006,948
372456,1006,948
372506,1006,948
372556,1006,949
372606,1006,949
372656,1006,949
372706,1006,949
372756,1006,949
372806,1006,949
372856,1006,949
372907,1006,949
372957,1006,950
373007,1006,950
373057,1006,951
373107,1006,951
373157,1006,951
373207,1006,951
373257,1006,952
373307,1006,952
373357,1006,952
373407,1006,952
373457,1006,952
373507,1006,952
373557,1006,952
373607,1006,952
373657,1006,952
373707,1006,952
373757,1006,953
373807,1006,953
373857,1006,953
373907,1006,953
373957,1006,954
374007,1006,954
374057,1006,954
374107,1006,954
374157,1006,954
374207,1006,954
374257,1006,955
374307,1006,955
374358,1006,955
374408,1006,955
374458,1006,955
374508,1006,956
374558,1006,956
374608,1006,956
374658,1006,956
374708,1006,956
374758,1006,956
374808,1006,956
374858,1006,957
374908,1006,957
374958,1006,957
375008,1006,957
375058,1006,957
375108,1006,957
375158,1006,957
375208,1006,957
375258,1006,957
375308,1006,957
375358,1006,957
375408,1006,957
375458,1006,957
375508,1006,957
375558,1006,957
375608,1006,957
375658,1006,957
375708,1006,957
375758,1006,957
375808,1006,957
375858,1006,957
375908,1006,957
375958,1006,957
376008,1006,957
376058,1006,957
376108,1006,957
376158,1006,957
376208,1006,956
376258,1006,956
376308,1006,956
376358,1006,956
376408,1006,956
376458,1006,956
376508,1006,956
376558,1006,956
376608,1006,956
376658,1006,956
376708,1006,956
376758,1006,956
376808,1006,956
376858,1006,956
376908,1006,956
376958,1006,956
377008,1006,956
377058,1006,957
377108,1006,956
377158,1006,957
377208,1006,957
377259,1006,957
377309,1006,956
377359,1006,957
377409,1006,957
377459,1006,957
377509,1006,957
377559,1006,957
377609,1006,957
377659,1006,957
377709,1006,957
377759,1006,957
377809,1006,957
377859,1006,957
377909,1006,957
377959,1006,957
378009,1006,957
378059,1006,957
378109,1006,957
378159,1006,957
378209,1006,957
378259,1006,957
378309,1006,957
378359,1006,957
378409,1006,956
378459,1006,957
378509,1006,956
378559,1006,956
378609,1006,957
378659,1006,956
378710,1006,956
378760,1006,956
378810,1006,956
378860,1006,956
378910,1006,956
378960,1006,956
379010,1006,956
379060,1006,956
379110,1006,955
379160,1006,956
379210,1006,956
379260,1006,956
379310,1006,955
379360,1006,956
379410,1006,956
379460,1006,956
379510,1006,956
379560,1006,956
379610,1006,956
379660,1006,956
379710,1006,956
379760,1006,956
379810,1006,956
379860,1006,956
379910,1006,956
379960,1006,955
380010,1006,956
380060,1006,955
380110,1006,955
380160,1006,955
380210,1006,955
380260,1006,955
380310,1006,955
380360,1006,955
380410,1006,955
380460,1006,954
380510,1006,954
380560,1006,954
380610,1006,954
380660,1006,954
380710,1006,953
380760,1006,953
380810,1006,953
380860,1006,953
380910,1006,953
380960,1006,953
381010,1006,953
381060,1006,952
381110,1006,952
381160,1006,952
381210,1006,952
381260,1006,952
381310,1006,952
381360,1006,952
381410,1006,952
381460,1006,952
381510,1006,952
381560,1006,952
381611,1006,952
381661,1006,952
381711,1006,952
381761,1006,951
381811,1006,951
381861,1006,951
381911,1006,950
381961,1006,950
382011,1006,950
382061,1006,949
382111,1006,948
382161,1006,948
382211,1006,947
382261,1006,947
382311,1006,947
382361,1006,946
382411,1006,946
382461,1006,945
382511,1006,945
382561,1006,945
382611,1006,945
382661,1006,945
382711,1006,944
382761,1006,943
382811,1006,943
382861,1006,943
382911,1006,943
382961,1006,942
383011,1006,942
383062,1006,942
383112,1006,944
383162,1006,945
383212,1006,946
383262,1006,946
383312,1006,946
383362,1006,946
383412,1006,946
383462,1006,946
383512,1006,946
383562,1006,946
383612,1006,946
383662,1006,946
383712,1006,946
383762,1006,947
383812,1006,947
383862,1006,947
383912,1006,947
383962,1006,947
384012,1006,947
384062,1006,948
384112,1006,948
384162,1006,948
384212,1006,948
384262,1006,948
384312,1006,948
384362,1006,948
384412,1006,948
384462,1006,948
384512,1006,949
384562,1006,950
384612,1006,950
384662,1006,951
384712,1006,951
384762,1006,951
384812,1006,951
384862,1006,951
384912,1006,951
384962,1006,951
385012,1006,952
385062,1006,952
385112,1006,953
385162,1006,953
385212,1006,953
385262,1006,953
385312,1006,953
385362,1006,954
385412,1006,954
385462,1006,954
385512,1006,954
385562,1006,954
385612,1006,954
385662,1006,954
385712,1006,954
385762,1006,954
385812,1006,954
385862,1006,954
385912,1006,954
385963,1006,954
386013,1006,954
386063,1006,954
386113,1006,954
386163,1006,954
386213,1006,954
386263,1006,954
386313,1006,954
386363,1006,954
386413,1006,954
386463,1006,954
386513,1006,954
386563,1006,954
386613,1006,954
386663,1006,954
386713,1006,954
386763,1006,954
386813,1006,954
386863,1006,954
386913,1006,953
386963,1006,953
387013,1006,953
387063,1006,953
387113,1006,953
387163,1006,953
387213,1006,953
387263,1006,953
387313,1006,953
387363,1006,953
387414,1006,953
387464,1006,953
387514,1006,953
387564,1006,953
387614,1006,953
387664,1006,953
387714,1006,953
387764,1006,953
387814,1006,953
387864,1006,953
387914,1006,953
387964,1006,953
388014,1006,953
388064,1006,953
388114,1006,953
388164,1006,953
388214,1006,953
388264,1006,953
388314,1006,953
388364,1006,953
388414,1006,953
388464,1006,953
388514,1006,953
388564,1006,952
388614,1006,952
388664,1006,952
388714,1006,953
388764,1006,953
388814,1006,953
388864,1006,953
388914,1006,953
388964,1006,953
389014,1006,953
389064,1006,953
389114,1006,953
389164,1006,953
389214,1006,952
389264,1006,952
389314,1006,952
389364,1006,952
389414,1006,952
389464,1006,952
389514,1006,952
389564,1006,952
389614,1006,952
389664,1006,952
389714,1006,952
389764,1006,952
389814,1006,952
389864,1006,952
389914,1006,952
389964,1006,952
390014,1006,952
390064,1006,952
390114,1006,952
390164,1006,951
390214,1006,951
390264,1006,951
390315,1006,951
390365,1006,951
390415,1006,951
390465,1006,951
390515,1006,951
390565,1006,951
390615,1006,951
390665,1006,950
390715,1006,950
390765,1006,950
390815,1006,950
390865,1006,950
390915,1006,950
390965,1006,950
391015,1006,949
391065,1006,949
391115,1006,949
391165,1006,950
391215,1006,949
391265,1006,949
391315,1006,949
391365,1006,949
391415,1006,949
391465,1006,949
391515,1006,949
391565,1006,949
391615,1006,949
391665,1006,949
391715,1006,949
391766,1006,949
391816,1006,949
391866,1006,949
391916,1006,949
391966,1006,949
392016,1006,949
392066,1006,949
392116,1006,950
392166,1006,950
392216,1006,951
392266,1006,951
392316,1006,951
392366,1006,951
392416,1006,951
392466,1006,951
392516,1006,951
392566,1006,951
392616,1006,951
392666,1006,951
392716,1006,951
392766,1006,951
392816,1006,951
392866,1006,951
392916,1006,951
392966,1006,951
393016,1006,951
393066,1006,951
393116,1006,951
393166,1006,951
393216,1006,951
393266,1006,951
393316,1006,951
393366,1006,951
393416,1006,951
393466,1006,952
393516,1006,952
393566,1006,952
393616,1006,953
393666,1006,952
393716,1006,953
393766,1006,953
393816,1006,953
393866,1006,953
393916,1006,953
393966,1006,953
394016,1006,953
394066,1006,952
394116,1006,952
394166,1006,952
394216,1006,952
394266,1006,952
394316,1006,952
394366,1006,953
394416,1006,953
394466,1006,953
394516,1006,953
394566,1006,953
394616,1006,953
394667,1006,953
394717,1006,953
394767,1006,953
394817,1006,953
394867,1006,953
394917,1006,953
394967,1006,953
395017,1006,953
395067,1006,953
395117,1006,953
395167,1006,953
395217,1006,953
395267,1006,953
395317,1006,953
395367,1006,952
395417,1006,952
395467,1006,953
395517,1006,953
395567,1006,953
395617,1006,953
395667,1006,952
395717,1006,953
395767,1006,953
395817,1006,953
395867,1006,953
395917,1006,953
395967,1006,953
396017,1006,953
396067,1006,953
396118,1006,953
396168,1006,953
396218,1006,953
396268,1006,953
396318,1006,953
396368,1006,953
396418,1006,953
396468,1006,953
396518,1006,953
396568,1006,953
396618,1006,953
396668,1006,953
396718,1006,953
396768,1006,953
396818,1006,953
396868,1006,953
396918,1006,953
396968,1006,953
397018,1006,953
397068,1006,954
397118,1006,954
397168,1006,954
397218,1006,954
397268,1006,954
397318,1006,954
397368,1006,954
397418,1006,954
397468,1006,954
397518,1006,954
397568,1006,954
397618,1006,954
397668,1006,954
397718,1006,954
397768,1006,954
397818,1006,954
397868,1006,954
397918,1006,954
397968,1006,954
398018,1006,954
398068,1006,954
398118,1006,954
398168,1006,954
398218,1006,954
398268,1006,954
398318,1006,954
398368,1006,954
398418,1006,954
398468,1006,954
398518,1006,955
398568,1006,955
398618,1006,955
398668,1006,955
398718,1006,955
398768,1006,955
398818,1006,955
398868,1006,955
398918,1006,955
398968,1006,955
399019,1006,955
399069,1006,955
399119,1006,955
399169,1006,955
399219,1006,955
399269,1006,955
399319,1006,955
399369,1006,955
399419,1006,955
399469,1006,955
399519,1006,955
399569,1006,955
399619,1006,955
399669,1006,955
399719,1006,955
399769,1006,955
399819,1006,955
399869,1006,955
399919,1006,955
399969,1006,955
400019,1006,955
400069,1006,955
400119,1006,955
400169,1006,955
400219,1006,955
400269,1006,955
400319,1006,955
400369,1006,955
400419,1006,955
400470,1006,955
400520,1006,955
400570,1006,955
400620,1006,955
400670,1006,955
400720,1006,955
400770,1006,955
400820,1006,955
400870,1006,955
400920,1006,955
400970,1006,955
401020,1006,955
401070,1006,955
401120,1006,955
401170,1006,955
401220,1006,955
401270,1006,955
401320,1006,955
401370,1006,955
401420,1006,955
401470,1006,955
401520,1006,955
401570,1006,955
401620,1006,955
401670,1006,955
401720,1006,955
401770,1006,955
401820,1006,955
401870,1006,955
401920,1006,955
401970,1006,955
402020,1006,955
402070,1006,955
402120,1006,955
402170,1006,955
402220,1006,955
402270,1006,955
402320,1006,955
402370,1006,955
402420,1006,955
402470,1006,955
402520,1006,954
402570,1006,955
402620,1006,955
402670,1006,955
402720,1006,955
402770,1006,955
402820,1006,955
402870,1006,955
